,id,n1_n2,n1_n3,n1_t1,n1_t2,n1_t3,n1_t4,n1_t5,n1_t6,n1_y1,n1_y2,n1_y3,n2_n3,n2_t1,n2_t2,n2_t3,n2_t4,n2_t5,n2_t6,n2_y1,n2_y2,n2_y3,n3_t1,n3_t2,n3_t3,n3_t4,n3_t5,n3_t6,n3_y1,n3_y2,n3_y3,t1_t2,t1_t3,t1_t4,t1_t5,t1_t6,t1_y1,t1_y2,t1_y3,t2_t3,t2_t4,t2_t5,t2_t6,t2_y1,t2_y2,t2_y3,t3_t4,t3_t5,t3_t6,t3_y1,t3_y2,t3_y3,t4_t5,t4_t6,t4_y1,t4_y2,t4_y3,t5_t6,t5_y1,t5_y2,t5_y3,t6_y1,t6_y2,t6_y3,y1_y2,y1_y3,y2_y3
30,CCPL0000ih,0.022236506,0.024212882,0.01805128,0.018788528,0.021591971,0.017562125,0.028022552,0.020502441,0.018660298,0.016958384,0.017385701,0.012789804,0.021215796,0.030503744,0.033976149,0.020145817,0.040631283,0.021364726,0.018383324,0.019215114,0.019171035,0.022786235,0.033721574,0.037349138,0.022673896,0.044339553,0.022691302,0.020563021,0.020974142,0.021091849,0.021823322,0.024748383,0.018266315,0.031102022,0.021628698,0.016572786,0.014335982,0.018323224,0.008054682,0.020121377,0.012518647,0.025276689,0.022986567,0.021143699,0.021012502,0.023281291,0.010899962,0.028370434,0.026276134,0.024446631,0.024173662,0.029046282,0.020927666,0.017548241,0.016810374,0.016620263,0.034292761,0.032175474,0.030845793,0.030469567,0.020140573,0.019848084,0.02000707,0.01369864,0.017672883,0.01664523
31,CCPL0000jn,0.022605844,0.018743236,0.032537833,0.025868742,0.020581996,0.019540522,0.020736467,0.028768703,0.020476967,0.018655434,0.023222735,0.020313825,0.04498066,0.012374137,0.010530646,0.014508198,0.023833299,0.013811485,0.010749127,0.01207123,0.010972443,0.030897954,0.024693148,0.017111331,0.016651329,0.021642616,0.027443664,0.016934928,0.016070195,0.020478642,0.049746361,0.04178853,0.038640801,0.035229575,0.053346004,0.041572727,0.039612316,0.045568798,0.01047577,0.015486804,0.026200226,0.006118636,0.010774744,0.013026744,0.008730174,0.009054938,0.022485994,0.012976937,0.002293659,0.008529678,0.007613283,0.021642068,0.018115604,0.008644185,0.011726667,0.012458389,0.028916134,0.022549586,0.019712741,0.024027595,0.013301251,0.015825342,0.010314785,0.008784126,0.007887203,0.009205294
32,CCPL0000jo,0.017192701,0.016223071,0.014655295,0.017356256,0.016187498,0.016438307,0.038202826,0.01615322,0.014655295,0.020285346,0.014505764,0.017211873,0.020307772,0.023014657,0.016806172,0.021710278,0.034471471,0.018184666,0.020307772,0.018985681,0.020328226,0.018037343,0.021944145,0.015516101,0.020225933,0.033721235,0.018529138,0.018037343,0.020825407,0.018144386,0.008036583,0.018568793,0.006273781,0.046098266,0.018059362,0,0.022365784,0.002775344,0.021716604,0.005360477,0.050238241,0.019976979,0.008036583,0.024027595,0.007887203,0.020239284,0.033338908,0.017730847,0.018568793,0.020811127,0.018545434,0.048575219,0.019207871,0.006273781,0.022770843,0.006061203,0.03948288,0.046098266,0.039787434,0.04621708,0.018059362,0.021010777,0.01820771,0.022365784,0.002775344,0.022549586
33,CCPL0000m9,0.016931102,0.019858934,0.014856379,0.017460873,0.021369597,0.01585594,0.016677335,0.01519955,0.01513002,0.017847266,0.015193414,0.022945421,0.013525009,0.020866156,0.018671341,0.013475135,0.013833764,0.011662073,0.013100941,0.021200726,0.013121064,0.020731794,0.009360996,0.025472758,0.02102085,0.020989144,0.018624013,0.021252016,0.008784696,0.021540156,0.018486889,0.021062972,0.011133893,0.013229798,0.012308362,0.002774373,0.018935569,0.002574594,0.023875779,0.018894428,0.019100107,0.016552152,0.018978454,0.002203774,0.019258304,0.020846851,0.019199014,0.016855191,0.020983627,0.024103219,0.020910025,0.014179128,0.011965706,0.011193994,0.019265972,0.011171763,0.012210708,0.013151095,0.019433754,0.013210324,0.012231576,0.016810885,0.012259035,0.019436685,0.002614116,0.019721858
34,CCPL0000mo,0.044298742,0.029872125,0.03905477,0.044360001,0.033394258,0.033393264,0.04597408,0.035396352,0.029994166,0.036029711,0.033426408,0.023833245,0.019547468,0.017104806,0.021425813,0.021428654,0.016783111,0.016895059,0.023616469,0.023801086,0.021395659,0.021434011,0.022447096,0.017407471,0.017446503,0.023473704,0.015914295,0.017277766,0.019956674,0.017396405,0.018837685,0.019956326,0.019950012,0.018729007,0.013942413,0.019507172,0.02115122,0.019940918,0.020165483,0.020159516,0.013147798,0.015111485,0.021756684,0.020869503,0.020131601,0.001523736,0.020052038,0.015273894,0.016582098,0.019127505,0.001821736,0.020043924,0.015255615,0.01656493,0.01911993,0.001853711,0.015479679,0.019559793,0.020111168,0.020009536,0.015342906,0.016639153,0.015239554,0.018770356,0.016569307,0.019097976
35,CCPL0000nf,0.019446209,0.017914107,0.015206064,0.015504603,0.020172736,0.020161558,0.022529153,0.03334735,0.015780164,0.024597431,0.015780164,0.017731123,0.018391015,0.019597815,0.020426497,0.020861084,0.022324523,0.031460855,0.017678948,0.023459142,0.017678948,0.014508919,0.017062312,0.018567253,0.021109931,0.022726635,0.032795515,0.016659321,0.022469347,0.016659321,0.015936106,0.016286558,0.018208766,0.01945013,0.030042954,0.01381942,0.019954741,0.01381942,0.022880808,0.022768311,0.025724567,0.037140969,0.012936625,0.027478522,0.012936625,0.014094283,0.010716069,0.019465804,0.013462664,0.011527623,0.013462664,0.013274715,0.021311663,0.0148491,0.016260667,0.0148491,0.014043841,0.014637875,0.010251095,0.014637875,0.025683643,0.015577125,0.025683643,0.017187182,0,0.017187182
36,CCPL0000ng,0.014660709,0.02662833,0.022918994,0.016413704,0.017534129,0.021860605,0.022318641,0.023196729,0.024158573,0.022807492,0.022887304,0.025968572,0.021157704,0.013822737,0.015642853,0.020016918,0.021256709,0.021098414,0.021609886,0.020850888,0.021034861,0.037505992,0.031266347,0.029624777,0.035320994,0.008852175,0.037653003,0.038520891,0.036721721,0.037337027,0.021664588,0.021233613,0.01018774,0.032917049,0.014202963,0.014542627,0.01402497,0.002757058,0.016125241,0.020845922,0.02656045,0.021751219,0.022038883,0.02174294,0.021590471,0.020513562,0.025961334,0.021638999,0.021957859,0.021535834,0.021179946,0.030770158,0.013195832,0.013780817,0.012599071,0.010065953,0.032886758,0.033732519,0.032012325,0.032749541,0.004487474,0.009176438,0.014131017,0.009883659,0.014478098,0.013969288
37,CCPL0000ny,0.046874207,0.03100221,0.032205176,0.043119255,0.018402765,0.026580149,0.03847884,0.019870708,0.017144816,0.033317376,0.019870708,0.025817966,0.026497239,0.013412089,0.031392392,0.025860449,0.011519318,0.029821595,0.032673161,0.021318078,0.029821595,0.020777406,0.023855517,0.019971978,0.017460888,0.019698378,0.018573727,0.021499828,0.020374052,0.018573727,0.024488261,0.020514457,0.019924924,0.020257477,0.01935418,0.02223211,0.019720286,0.01935418,0.027792787,0.024345202,0.011396344,0.026344204,0.028588226,0.018594852,0.026344204,0.015804619,0.022809952,0.008871593,0.008378373,0.019373698,0.008871593,0.019083561,0.014474896,0.017007774,0.018130945,0.014474896,0.021285459,0.023894785,0.014299414,0.021285459,0.008609361,0.018245475,0,0.020386873,0.008609361,0.018245475
38,CCPL0000o7,0.01724739,0.015151183,0.020433286,0.017959552,0.029688999,0.01753311,0.018454725,0.022418877,0.01903479,0.018611332,0.019362228,0.017179614,0.020403905,0.018276149,0.029772973,0.018184826,0.018816588,0.020629464,0.019473353,0.018828679,0.018905809,0.017591894,0.018342467,0.03373412,0.017969962,0.019581513,0.021868119,0.020033207,0.019613385,0.019594438,0.021310374,0.042638186,0.021154182,0.024132671,0.018340481,0.024591044,0.024014318,0.023709623,0.029176654,0.017495343,0.005633663,0.022202186,0.007024103,0.006309849,0.008743774,0.02982869,0.026037132,0.038096346,0.026609482,0.026093489,0.026933575,0.017847268,0.020409502,0.018255133,0.017773943,0.017985797,0.023825563,0.006055574,0.004957219,0.007999559,0.024511732,0.02365292,0.023154596,0.00705105,0.00941423,0.006876191
39,CCPL0000qd,0.022126941,0.019746888,0.01809884,0.031722188,0.020980394,0.025158754,0.029692961,0.017421043,0.023387549,0.01670631,0.017213903,0.019439038,0.017803628,0.030880518,0.02010629,0.024610335,0.028920928,0.018220603,0.019005653,0.016639939,0.01761678,0.019264134,0.031513143,0.019141244,0.023427261,0.029239997,0.015388484,0.02039261,0.015941901,0.015437514,0.030152669,0.017275488,0.021825938,0.028370112,0.015877666,0.016503511,0.015834253,0.016150856,0.035410408,0.046259236,0.00646182,0.031370968,0.037785329,0.031221813,0.030619407,0.019576563,0.033534221,0.016570238,0.0178205,0.017005986,0.017555626,0.044358741,0.020448806,0.01556128,0.022647077,0.021946428,0.029449994,0.035947457,0.028382828,0.028126782,0.017983142,0.014276695,0.01399384,0.019266978,0.019596061,0.013005328
40,CCPL0000qx,0.044945579,0.031250175,0.015020424,0.011263537,0.012500496,0.022633066,0.013143077,0.018649578,0.020738725,0.020969553,0.012733565,0.015869688,0.038805474,0.044898469,0.052058164,0.028090358,0.046751458,0.033009827,0.032586552,0.035834294,0.047335546,0.025280928,0.030908147,0.038054496,0.015217503,0.032795079,0.021128168,0.019797362,0.022622555,0.033618037,0.014789733,0.018990291,0.017151574,0.015723838,0.016231984,0.016214771,0.018349119,0.014951176,0.012879069,0.022036368,0.013505201,0.019631907,0.01974923,0.018643813,0.013483744,0.028420215,0.013360362,0.024513101,0.025976762,0.02518511,0.01109467,0.023360183,0.016344955,0.014725566,0.01777499,0.02436197,0.021142831,0.021272792,0.022248521,0.013622814,0.017796321,0.019753426,0.021527246,0.019223889,0.022185886,0.02302826
41,CCPL0000qz,0.014673545,0.01773357,0.020254035,0.018886335,0.01926099,0.013416153,0.019613653,0.01756452,0.015459637,0.035264149,0.015543248,0.017383849,0.028075198,0.026271293,0.018178213,0.019034086,0.013773241,0.015573603,0.020362843,0.026626678,0.019519338,0.026148861,0.024424052,0.017763371,0.018649755,0.018566104,0.01894708,0.021404848,0.033736497,0.019813064,0.008474288,0.025979294,0.012961698,0.03416774,0.029535552,0.015783213,0.05163474,0.019407658,0.02456826,0.011983014,0.031794176,0.027673444,0.015424601,0.049427677,0.018052861,0.018015997,0.020228965,0.019041011,0.021759855,0.036012914,0.02140007,0.024576424,0.020995138,0.012865205,0.042043269,0.014658242,0.015723141,0.02604459,0.02221038,0.023409123,0.022603555,0.028749123,0.021303685,0.041767556,0.015680088,0.0394652
42,CCPL0000r0,0.019106414,0.01627358,0.024136653,0.017630333,0.023612171,0.018001964,0.027970618,0.018239316,0.029953381,0.016586609,0.030626012,0.018494392,0.025571473,0.020057214,0.02176697,0.019138787,0.030509332,0.020917796,0.029136017,0.020184871,0.028624093,0.021442711,0.016945986,0.023990201,0.018257884,0.026080735,0.016417319,0.03191448,0.01597302,0.031592958,0.020521248,0.034505911,0.024359861,0.013669041,0.013605275,0.044896692,0.020261938,0.044856817,0.025520524,0.019130915,0.023223208,0.015669053,0.033440202,0.015762474,0.034000665,0.021172473,0.04063689,0.029448664,0.015984641,0.025168875,0.015164002,0.028558424,0.019468546,0.029786834,0.01831905,0.029828334,0.015514943,0.051013127,0.023643263,0.051252726,0.038983177,0.015171193,0.03933664,0.032834522,0.010432586,0.033517458
43,CCPL0000ra,0.01637,0.018067319,0.009373003,0.024978941,0.044712465,0.035853378,0.046703268,0.026249669,0.010467286,0.034934405,0.048146833,0.01839315,0.019407041,0.025519853,0.040548552,0.032337639,0.042225849,0.025888408,0.016224664,0.031111727,0.043958608,0.022460228,0.01745151,0.031487156,0.023840485,0.03331548,0.018919718,0.014256832,0.022023538,0.03490679,0.031179294,0.050114173,0.041058525,0.051868122,0.029911121,0.015292049,0.039963711,0.053584039,0.025140932,0.019181143,0.027754879,0.020225506,0.019756315,0.018636234,0.028010055,0.013581317,0.007876775,0.027386045,0.038589135,0.013245684,0.006857269,0.014689456,0.02032939,0.030261395,0.009645658,0.015811941,0.027690323,0.04066541,0.014640291,0.006598838,0.022324802,0.01993745,0.029781111,0.029068487,0.041917797,0.015861154
44,CCPL0000se,0.018845813,0.01936939,0.022233615,0.021455484,0.032025885,0.016549164,0.029942349,0.01997222,0.018744931,0.031126065,0.019345427,0.016299205,0.016814563,0.021055205,0.026197812,0.014938139,0.024157902,0.013912129,0.013188276,0.025328683,0.013928603,0.013821931,0.0261677,0.020925105,0.013424183,0.018790947,0.013647781,0.01438076,0.020271849,0.018430445,0.03058438,0.013859518,0.013733458,0.011883677,0.012502606,0.014299489,0.012895127,0.020393636,0.041459836,0.023331052,0.039385222,0.024411678,0.022178175,0.040699188,0.017189216,0.022452297,0.004290499,0.020992311,0.023825586,0.005081489,0.030463256,0.020614913,0.013255224,0.013420626,0.021729385,0.017053509,0.018896326,0.021668507,0.005054283,0.028169313,0.005561192,0.020569034,0.014351073,0.023070401,0.013041034,0.029615195
45,CCPL0000sk,0.055394214,0.006877417,0.012997043,0.026676871,0.030850396,0.015823437,0.031545252,0.022335576,0.030205766,0.022525126,0.05247413,0.054916039,0.045125041,0.036964133,0.030590275,0.045927793,0.030738166,0.037159298,0.034391329,0.037073594,0.011310934,0.01374191,0.026526982,0.030737976,0.016399425,0.031362869,0.022453425,0.030061996,0.02273971,0.052008551,0.018630786,0.021921737,0.01297007,0.0226351,0.014320202,0.022625178,0.014718242,0.042300474,0.020474799,0.022297049,0.01819904,0.016021131,0.018256143,0.01662739,0.034179568,0.023745487,0.01838707,0.017891821,0.021281386,0.018044818,0.029091166,0.025056625,0.017266668,0.023799375,0.018227939,0.04332592,0.017331023,0.018924238,0.018378181,0.028006619,0.018869841,0.013903151,0.034214601,0.018077409,0.031210771,0.034338214
46,CCPL0000sy,0.015518905,0.017195337,0.01690303,0.005972756,0.018121691,0.016603343,0.031014524,0.024251105,0.02145887,0.016408771,0.029052744,0.014566447,0.016351182,0.015516003,0.016844815,0.014139098,0.031247756,0.02131018,0.018722162,0.015245772,0.028761456,0.01754801,0.017186701,0.016666753,0.015647208,0.033298265,0.019410998,0.016385699,0.01639371,0.030983262,0.016961949,0.018955737,0.017249959,0.031938829,0.022740891,0.020305812,0.015446977,0.030142628,0.018092301,0.016532786,0.030959114,0.024260884,0.021472178,0.016440962,0.028961143,0.015939033,0.027040428,0.026423046,0.024254151,0.019336497,0.025714194,0.030684518,0.022380808,0.019804658,0.016861049,0.028665379,0.046752106,0.044612247,0.032810256,0.009306292,0.010777933,0.021404577,0.044133335,0.019071372,0.042085875,0.030834204
47,CCPL0000t0,0.028562324,0.028286383,0.010318483,0.025199009,0.024365688,0.040617857,0.035797503,0.021284496,0.011898507,0.038956977,0.011898507,0.020596396,0.033069082,0.019137565,0.018152801,0.022314304,0.018381733,0.017016189,0.0353515,0.02057603,0.0353515,0.033422317,0.020269552,0.018825185,0.022245273,0.019332226,0.018395895,0.034982458,0.021789258,0.034982458,0.029579351,0.028709203,0.045598317,0.040787723,0.025902161,0.009350354,0.044117045,0.009350354,0.020366633,0.026264347,0.022424728,0.017112844,0.031520303,0.025824169,0.031520303,0.022344701,0.018654842,0.014793734,0.030822108,0.020493435,0.030822108,0.009184071,0.024280593,0.04765879,0.009565793,0.04765879,0.019958466,0.042941835,0.010636336,0.042941835,0.028175639,0.023046799,0.028175639,0.046093453,0,0.046093453
48,CCPL0000t6,0.016296681,0.045520756,0.044504415,0.014217653,0.026427733,0.035204794,0.042700693,0.023865955,0.042887744,0.023124658,0.023554279,0.036268886,0.035221267,0.02104474,0.01976376,0.025904397,0.033385161,0.015759604,0.033547491,0.017724987,0.017166592,0.007182965,0.053723413,0.03066889,0.012617114,0.008712118,0.024115195,0.007908829,0.030685103,0.030168029,0.052673087,0.029587513,0.011980797,0.00815059,0.023229839,0.007155879,0.030085184,0.029527185,0.031323057,0.042937342,0.050716475,0.030989716,0.050930589,0.028664812,0.029615318,0.021606123,0.02789337,0.015111295,0.027738424,0.017876616,0.019573538,0.010885063,0.014085817,0.010388807,0.021615351,0.02124811,0.021410195,0.004269011,0.028539054,0.027514609,0.021409795,0.01342925,0.013990008,0.028618313,0.027711736,0.017882986
49,CCPL0000t8,0.027777856,0.019053375,0.016285134,0.03029185,0.036394704,0.024567626,0.017391611,0.02029801,0.019321414,0.032269739,0.017039642,0.030178124,0.019988867,0.050939724,0.057532456,0.006356617,0.026990863,0.031804513,0.029050475,0.052624807,0.02051542,0.016142197,0.02705962,0.032553159,0.026532114,0.017760335,0.019880427,0.018009819,0.028389104,0.01689842,0.033447821,0.040088594,0.01645644,0.014798194,0.019956946,0.014465943,0.035532624,0.010977912,0.011540622,0.046998065,0.029799661,0.027444353,0.030173384,0.01155661,0.034003466,0.053510603,0.03609588,0.033551827,0.036353856,0.010177544,0.040532757,0.023592791,0.028508605,0.025778631,0.048586037,0.017012024,0.020240998,0.018758504,0.031540561,0.01522522,0.02229231,0.030024054,0.020135021,0.032638572,0.017321223,0.035818189
50,CCPL0000ta,0.013158164,0.015785541,0.023079013,0.017685605,0.033202313,0.021488326,0.014928409,0.015676035,0.028597491,0.02469,0.016632451,0.014690061,0.021596141,0.017160276,0.035474777,0.020428127,0.017004341,0.015094467,0.031173134,0.022981204,0.017636137,0.023034586,0.014681208,0.032258727,0.022230154,0.017420519,0.014384341,0.028278179,0.025098016,0.016407248,0.023431517,0.049536262,0.008755925,0.018120924,0.016555009,0.045173716,0.007863672,0.024233378,0.030696921,0.023004621,0.017183896,0.014645866,0.026973685,0.026279358,0.015874935,0.048342001,0.037809551,0.037341077,0.008407887,0.052355301,0.032102421,0.01659508,0.015963731,0.043878153,0.008694439,0.023098504,0.015584574,0.033408318,0.020427406,0.017667506,0.032952536,0.018082013,0.015212606,0.04790346,0.027791867,0.026405266
51,CCPL0000td,0.033722777,0.031165259,0.031587567,0.024192566,0.033029731,0.029612586,0.040204681,0.038552616,0.013144528,0.011176205,0.033647165,0.021817708,0.019131048,0.021158904,0.019748269,0.02213463,0.022863774,0.021435918,0.028389825,0.028106863,0.019658556,0.017016217,0.019919608,0.015694339,0.019935139,0.019826114,0.019046456,0.026636092,0.02589632,0.01709755,0.017016996,0.012872987,0.016806275,0.014776696,0.010763648,0.025409112,0.02475222,0.009224317,0.017525425,0.01863821,0.023158759,0.021382099,0.019932467,0.018610559,0.018195678,0.017636029,0.013788448,0.012938291,0.027932605,0.027062194,0.012462462,0.020922339,0.019576088,0.024388859,0.024218477,0.017614422,0.00962661,0.034584168,0.034070846,0.013241466,0.032215226,0.031739477,0.010116871,0.007568632,0.027725914,0.027152879
52,CCPL0000te,0.016299888,0.030465906,0.02307252,0.022923537,0.022094414,0.019829059,0.023549696,0.020538492,0.020967342,0.020931974,0.019685481,0.027325111,0.021995982,0.022588767,0.020565355,0.016719742,0.021227831,0.021592582,0.018258194,0.018271297,0.0167484,0.03097461,0.039380342,0.030936992,0.018822221,0.033014029,0.040009607,0.02910387,0.02925721,0.019148506,0.019484829,0.016924575,0.017924026,0.022747926,0.02149942,0.01770173,0.017602654,0.017670274,0.020836724,0.024131475,0.020107923,0.015200594,0.014296786,0.013982347,0.023802029,0.018392341,0.021693664,0.021316545,0.01911678,0.019033782,0.01812326,0.019724043,0.025010163,0.016297929,0.016378654,0.002198781,0.022081994,0.018783687,0.018789856,0.019528836,0.021724755,0.021598347,0.024661465,0.003355404,0.016110569,0.016181132
53,CCPL0000u6,0.014232863,0.012421382,0.03409104,0.017535184,0.036798164,0.038371313,0.037305672,0.037373275,0.037326016,0.030710677,0.037680708,0.012438598,0.035509799,0.018766128,0.037604302,0.039347019,0.038354091,0.038547128,0.038122345,0.031696752,0.038691506,0.037873641,0.018978646,0.040647857,0.042248707,0.041250385,0.041295104,0.041179556,0.034355886,0.041611105,0.028343938,0.012842319,0.012540092,0.011218234,0.010989089,0.012329568,0.012843327,0.011186789,0.030292967,0.032701101,0.031289477,0.032144025,0.031171747,0.024973556,0.031757209,0.012403246,0.00901728,0.013620508,0.005604643,0.012308932,0.008927717,0.011271772,0.010449071,0.012293222,0.016007056,0.011185609,0.012114803,0.008735099,0.013613661,0.002898203,0.013187361,0.015224155,0.011832178,0.012308988,0.008325767,0.013433208
54,CCPL0000u7,0.025860004,0.02903039,0.007245927,0.050492,0.05084452,0.009088366,0.017605981,0.027733738,0.049981702,0.052230973,0.043963235,0.021997496,0.024728579,0.032565165,0.033529717,0.028009078,0.017352855,0.012627885,0.032754019,0.03478552,0.026714422,0.028286383,0.029142654,0.029578628,0.031979509,0.02171771,0.022436112,0.029145703,0.030617395,0.024114216,0.049626395,0.050101835,0.006884614,0.016376138,0.026608909,0.049100179,0.051443506,0.042845886,0.008853477,0.05364294,0.038602535,0.031124437,0.008979918,0.006646588,0.009616182,0.054041654,0.0394434,0.031822879,0.008461059,0.008143342,0.012256107,0.020057339,0.029880559,0.053053841,0.055427384,0.047017116,0.019641308,0.038655531,0.040633086,0.032170791,0.030838294,0.032955933,0.025473023,0.008519745,0.011778538,0.011330704
55,CCPL0000u9,0.010273815,0.022993216,0.019507272,0.018647596,0.017515047,0.024420297,0.031953197,0.018368928,0.019377694,0.020438619,0.014917386,0.026493223,0.022580082,0.021766528,0.020895556,0.027048483,0.033896472,0.021053629,0.022939136,0.023815842,0.018609224,0.021348296,0.017101072,0.017981768,0.020553606,0.026191866,0.020988798,0.01844456,0.01777702,0.020604251,0.015451941,0.014347075,0.017898165,0.025857769,0.019455679,0.018786969,0.018346738,0.014384178,0.013703436,0.014920998,0.021727281,0.017187594,0.016178001,0.014944146,0.015375197,0.019751638,0.027607433,0.016954519,0.015457603,0.015627142,0.014036206,0.011942762,0.022730602,0.021616824,0.019078096,0.021474587,0.02977035,0.028740214,0.025404163,0.029761737,0.01863455,0.018693224,0.017348748,0.009739765,0.016877934,0.017679112
56,CCPL0000va,0.015667649,0.017830618,0.017436733,0.03364462,0.018331559,0.016455825,0.018716563,0.016014736,0.01697208,0.031105554,0.016684789,0.016902605,0.017234528,0.034031939,0.016242327,0.011556971,0.01657944,0.014909898,0.016701661,0.031337131,0.013442804,0.017185804,0.032875363,0.018772187,0.01796131,0.01845788,0.016571522,0.01737424,0.029534498,0.017525297,0.032929175,0.018949451,0.017808115,0.019242983,0.015681719,0.010962536,0.0298717,0.017164091,0.035530459,0.034417376,0.032678876,0.028928945,0.031886067,0.008141565,0.030199701,0.018190475,0.019405983,0.016274104,0.018520107,0.032446612,0.016884873,0.017070506,0.01651499,0.017066456,0.031973317,0.015104179,0.017119616,0.01846621,0.029928619,0.0166869,0.015117233,0.025781004,0.012790329,0.029263316,0.016756538,0.027241187
57,CCPL0000vb,0.02706817,0.018803339,0.016996235,0.019187352,0.017371612,0.012300628,0.016349597,0.030081527,0.016189713,0.015468519,0.013270452,0.04223891,0.036612064,0.042440128,0.039065637,0.028730566,0.035627842,0.055502128,0.039412133,0.037543535,0.030609319,0.019055856,0.016647635,0.016210683,0.021672854,0.020415513,0.019718282,0.015128997,0.016752061,0.020424379,0.017690962,0.017073158,0.019596355,0.022527188,0.025030131,0.016809041,0.017709281,0.018056998,0.016851507,0.021686478,0.02180697,0.019439707,0.015246992,0.017419847,0.021597939,0.020338707,0.02080486,0.021773299,0.015077136,0.016775524,0.0188573,0.01909153,0.032187562,0.018843019,0.018404514,0.017587295,0.029097771,0.018523514,0.018229138,0.019906349,0.020773653,0.023445839,0.029743262,0.01251929,0.019468052,0.019762632
58,CCPL0000vn,0.017605226,0.01645425,0.017969962,0.017051328,0.019217268,0.017869812,0.020484876,0.018798085,0.017248111,0.022215128,0.021458087,0.017239302,0.017125862,0.020568905,0.018561227,0.016574148,0.015901554,0.016612733,0.020384386,0.019377207,0.019518545,0.015639145,0.016197652,0.015074345,0.014074969,0.016269946,0.015607905,0.017064633,0.017768947,0.016995473,0.018186068,0.018225368,0.015636966,0.017243633,0.004877778,0.018783817,0.019977065,0.019384855,0.019200765,0.016025238,0.021336963,0.01955384,0.011083871,0.020983083,0.019527273,0.018350789,0.018447742,0.018227367,0.019351482,0.020588279,0.020003024,0.016485978,0.016107578,0.016983371,0.017730881,0.016913211,0.016692821,0.019363103,0.018759478,0.018862819,0.020009536,0.019451531,0.019097976,0.021801591,0.020111168,0.005490611
59,CCPL0000vw,0.018665262,0.029444003,0.015678637,0.013780142,0.014966886,0.013972412,0.014209141,0.0167205,0.013648356,0.014140665,0.017108461,0.013521899,0.019726634,0.020935193,0.020711275,0.014428225,0.019951774,0.016811993,0.019715728,0.02025222,0.008941708,0.028620193,0.029019764,0.028384158,0.024523923,0.027876737,0.026461489,0.02922499,0.029025979,0.015583244,0.019603997,0.019190826,0.018800015,0.019220749,0.01789777,0.017846445,0.020278482,0.018840903,0.0153961,0.018225729,0.014092825,0.020837769,0.016580714,0.016411593,0.017679764,0.019233407,0.013103326,0.021500766,0.01774586,0.018436326,0.018595422,0.018484227,0.015129174,0.017466411,0.017993916,0.014955565,0.021009481,0.016860342,0.016977865,0.017694183,0.018604446,0.020425988,0.01789326,0.016618909,0.018573327,0.018129718
60,CCPL0000vy,0.029426822,0.018578058,0.034309119,0.020348899,0.021063818,0.035375353,0.021090904,0.025510952,0.015983833,0.019658525,0.017163863,0.02976737,0.009411802,0.0356846,0.032066066,0.009536877,0.039306257,0.047890294,0.025155092,0.026753189,0.033726741,0.03450159,0.021439502,0.023392403,0.035465077,0.022543369,0.026277952,0.017131945,0.020576604,0.017214356,0.040611073,0.036211196,0.005190217,0.044124972,0.053012636,0.029755605,0.03067513,0.038552269,0.024616102,0.041605499,0.021602804,0.023161514,0.020713992,0.024270654,0.018422378,0.036795039,0.02196046,0.02734139,0.016827604,0.018622905,0.0206374,0.044934105,0.054026499,0.030418055,0.031179214,0.039527941,0.016815081,0.019797675,0.021339921,0.016165461,0.026609896,0.028540814,0.018324353,0.0110404,0.0156816,0.018503586
61,CCPL0000wt,0.017191613,0.016618423,0.01961199,0.035337444,0.015041485,0.037937641,0.016308194,0.018258076,0.014475998,0.019207962,0.018322023,0.017132334,0.024353346,0.032094739,0.01933739,0.034336302,0.018280763,0.022377597,0.018730521,0.023880044,0.020251753,0.023842311,0.030340111,0.018169098,0.032828368,0.016080333,0.022536071,0.018109951,0.023305288,0.019715209,0.048001561,0.012699708,0.050727572,0.022297325,0.013529436,0.015089924,0.005971938,0.024165893,0.041569099,0.005575945,0.032371961,0.045773566,0.039727278,0.047206137,0.035308618,0.044224501,0.017659925,0.012913446,0.011624555,0.012355968,0.020041823,0.034927215,0.048388291,0.042328078,0.049920652,0.03756129,0.021558525,0.017095296,0.021695359,0.019867394,0.014980078,0.013741952,0.023069246,0.014934297,0.018941795,0.023633486
62,CCPL0000x0,0.053789649,0.02375068,0.026355043,0.028311586,0.020248048,0.028854994,0.024419717,0.025609968,0.026823035,0.02729032,0.021177391,0.036769558,0.033751559,0.029952599,0.040483374,0.029221663,0.033687264,0.03147383,0.031318083,0.030844951,0.037141301,0.012528189,0.017183462,0.017768843,0.01738528,0.015878089,0.016936295,0.016588382,0.016792176,0.015389483,0.016322166,0.019406898,0.016410992,0.015829997,0.016183175,0.015975501,0.01612781,0.016219819,0.019417254,0.003097262,0.005072083,0.014715281,0.006404692,0.002356207,0.010609477,0.01964738,0.017243665,0.017103592,0.018525386,0.01873235,0.016588714,0.005381258,0.014611554,0.00679383,0.00341867,0.011217665,0.014325473,0.006760215,0.004296345,0.007822283,0.014413544,0.014399336,0.015391762,0.006201813,0.009029819,0.009898302
