,id,n1_n2,n1_n3,n1_t1,n1_t2,n1_t3,n1_t4,n1_t5,n1_t6,n1_y1,n1_y2,n1_y3,n2_n3,n2_t1,n2_t2,n2_t3,n2_t4,n2_t5,n2_t6,n2_y1,n2_y2,n2_y3,n3_t1,n3_t2,n3_t3,n3_t4,n3_t5,n3_t6,n3_y1,n3_y2,n3_y3,t1_t2,t1_t3,t1_t4,t1_t5,t1_t6,t1_y1,t1_y2,t1_y3,t2_t3,t2_t4,t2_t5,t2_t6,t2_y1,t2_y2,t2_y3,t3_t4,t3_t5,t3_t6,t3_y1,t3_y2,t3_y3,t4_t5,t4_t6,t4_y1,t4_y2,t4_y3,t5_t6,t5_y1,t5_y2,t5_y3,t6_y1,t6_y2,t6_y3,y1_y2,y1_y3,y2_y3
20,CCPL0000b2,0.828855926,0.76411578,0.780605716,0.797871828,0.538651973,0.792167904,0.859410971,0.756296417,0.833491189,0.804819401,0.71948064,0.762452506,0.776217687,0.779864873,0.559325336,0.786400316,0.853442237,0.738909716,0.834902221,0.822399393,0.706309301,0.831913238,0.839982266,0.69472616,0.741223688,0.767766348,0.568715359,0.837323565,0.76571791,0.528321905,0.849128804,0.68167711,0.75577537,0.794356941,0.616934618,0.847302092,0.776531167,0.576808783,0.671284681,0.754061566,0.799082108,0.591832058,0.865973152,0.783176347,0.549604918,0.501591577,0.555328922,0.335033674,0.633029181,0.539771602,0.306581349,0.789205937,0.758151653,0.783692793,0.788432478,0.723871459,0.757718762,0.861428514,0.821916604,0.724819746,0.667401102,0.732433798,0.986422493,0.841934093,0.626642649,0.698253811
21,CCPL0000ci,0.802216967,0.694647019,0.748263087,0.442994449,0.618187421,0.718412973,0.809682396,0.740666619,0.680072399,0.72972184,0.558429112,0.704040735,0.694004666,0.556860724,0.744416762,0.717279415,0.846876117,0.691801963,0.651690048,0.660016255,0.427470204,0.794007521,0.259329133,0.423400055,0.787443636,0.787330019,0.745781519,0.821580165,0.803921671,0.742581532,0.270870259,0.434308261,0.797990253,0.779955216,0.782826927,0.822544221,0.804936694,0.71687436,0.872668094,0.301337107,0.39691391,0.295301257,0.227763918,0.219370919,0.102824441,0.468042603,0.59115708,0.453484572,0.383681623,0.378508635,0.206990305,0.772551198,0.70581074,0.806748295,0.765917564,0.656305636,0.769547277,0.743354268,0.759633117,0.554863222,0.723965349,0.752365301,0.623241732,0.801248953,0.778896872,0.726908477
22,CCPL0000cy,0.735843573,0.755775788,0.547347749,0.648871323,0.747513345,0.785747915,0.784452393,0.622449951,0.637326472,0.715137613,0.707656487,0.735700192,0.505754938,0.681569181,0.767340987,0.793772586,0.763216089,0.654415463,0.675511649,0.701514806,0.69025633,0.593657274,0.565437496,0.716239176,0.753363801,0.738053035,0.537792964,0.556196789,0.763789939,0.770136231,0.290053197,0.443888351,0.483852306,0.459133492,0.275315856,0.287551064,0.697035582,0.728595569,0.756634164,0.75497319,0.753911669,0.968775313,0.959169914,0.461799603,0.451320596,0.832085055,0.800592058,0.729776822,0.744969855,0.656275307,0.632814549,0.82279951,0.723546196,0.738606795,0.697233654,0.676276886,0.728893815,0.733510968,0.659993891,0.644880756,0.95339743,0.438154723,0.428199916,0.451412355,0.443168018,0.8123651
23,CCPL0000db,0.74938349,0.716119966,0.920312192,0.969938018,0.983213462,0.95940439,0.977547773,0.967000875,0.128380697,0.774147396,0.971708878,0.792896995,0.819517917,0.774326645,0.763579784,0.786801279,0.739794286,0.767779059,0.311898558,0.955449512,0.765804957,0.74078513,0.733179481,0.728945615,0.731185815,0.713792732,0.722112617,0.282576707,0.818584862,0.727259857,0.929505125,0.935519754,0.920825254,0.924022801,0.92278795,0.172738943,0.839326196,0.934677426,0.98187476,0.963813261,0.974622333,0.967548066,0.135909248,0.798355896,0.969613658,0.971262161,0.98720284,0.977752378,0.13224041,0.789802234,0.98235295,0.962065302,0.989888463,0.139103562,0.811442307,0.962149623,0.970108431,0.127139367,0.766194185,0.975161685,0.132460508,0.792615429,0.96775801,0.29223392,0.13509487,0.790400207
24,CCPL0000dr,0.786510199,0.853009463,0.83780498,0.799912905,0.29238934,0.793961165,0.767497799,0.845628723,0.628363116,0.269627865,0.790147642,0.832094703,0.788437975,0.777151852,0.311513524,0.774784823,0.744429799,0.766706184,0.616801646,0.288021156,0.749264008,0.876443749,0.829834585,0.27031302,0.821412016,0.757509846,0.834926694,0.601730491,0.245263789,0.767196093,0.834609455,0.205565261,0.821953846,0.6886618,0.842602614,0.511012485,0.184560043,0.696081812,0.291103903,0.816833896,0.750027705,0.788327969,0.61074916,0.264097311,0.749078562,0.360310458,0.517047409,0.261464458,0.725998606,0.970686118,0.526905836,0.810798937,0.772405153,0.693845464,0.331455656,0.81069818,0.728510207,0.843555828,0.480416462,0.892821465,0.584920417,0.243328182,0.757643363,0.693922158,0.85874139,0.488760613
25,CCPL0000eu,0.439425333,0.821376544,0.806076608,0.759376019,0.858903944,0.742707182,0.731754778,0.816009568,0.789157699,0.762626726,0.814875296,0.561808684,0.453723219,0.229390563,0.439571351,0.400388585,0.727411504,0.412181889,0.488978638,0.236674182,0.401356532,0.817911782,0.661418891,0.817484602,0.722128411,0.834855928,0.803688255,0.815115901,0.671470032,0.800687169,0.708448858,0.847958479,0.729782839,0.756291335,0.797029397,0.971166033,0.714356213,0.801888011,0.805663476,0.693016163,0.501946039,0.747559781,0.678452793,0.984844165,0.755167865,0.801801885,0.758243275,0.834051583,0.830251386,0.802325558,0.841939877,0.674378137,0.738733441,0.712123589,0.699885462,0.745465103,0.717457281,0.770666063,0.514399626,0.711709129,0.780832856,0.755462573,0.980737032,0.684372037,0.785319249,0.762011988
26,CCPL0000i9,0.720778451,0.733879938,0.766073026,0.677648749,0.7097871,0.693596457,0.557530582,0.673232511,0.677329533,0.504087097,0.693657981,0.809074458,0.758225705,0.965328726,0.961349733,0.682465302,0.355628129,0.666794376,0.971103102,0.315589425,0.58703524,0.782851196,0.775180613,0.788985702,0.748884159,0.507804125,0.713678695,0.775802131,0.449860056,0.709493869,0.721334441,0.752644617,0.724917484,0.509895185,0.714919967,0.719536045,0.455930869,0.707622287,0.95663161,0.63613574,0.314331389,0.617778702,0.986394657,0.282218197,0.533094937,0.67278862,0.34951939,0.659695671,0.95917686,0.308987581,0.576625857,0.578491967,0.738912113,0.633934607,0.516449771,0.760962759,0.635569087,0.312573772,0.814947965,0.728980329,0.61635636,0.59185072,0.801835789,0.280694905,0.530301738,0.670060753
27,CCPL0000ib,0.759893731,0.37365825,0.779446306,0.702326358,0.692554496,0.79146355,0.837898503,0.768014301,0.735730233,0.811243444,0.809380115,0.5238943,0.759967183,0.612016452,0.763197702,0.822905433,0.79825597,0.772441604,0.713770839,0.763127371,0.784638993,0.503419295,0.180565938,0.668067151,0.567495393,0.417322637,0.46564567,0.390125668,0.459810761,0.437572765,0.597654961,0.825347327,0.867111561,0.808394141,0.779006697,0.743479644,0.848209522,0.825506157,0.450801631,0.555886077,0.73605261,0.621309103,0.63302742,0.653031965,0.645754117,0.865889287,0.740206627,0.749282986,0.694293746,0.784319054,0.777518616,0.848142658,0.836143533,0.761310662,0.876102716,0.857211807,0.804708753,0.753226539,0.846402943,0.854237531,0.757835526,0.830463812,0.79582777,0.756598876,0.743111446,0.857307838
28,CCPL0000ic,0.569361008,0.781982702,0.730199912,0.788916478,0.672488461,0.77565582,0.782082213,0.531906921,0.677338825,0.677338825,0.844057041,0.600751812,0.67228391,0.591873508,0.360298644,0.698431339,0.589051144,0.821834348,0.364354193,0.364354193,0.675369127,0.741956863,0.787031341,0.726046487,0.801542286,0.960196052,0.558040592,0.730656728,0.730656728,0.879069686,0.855787842,0.553342093,0.836888162,0.728497694,0.72760863,0.556332334,0.556332334,0.857658012,0.710779476,0.810233674,0.77963022,0.580424017,0.713176855,0.713176855,0.88223341,0.578007487,0.74598631,0.297503665,0.98818401,0.98818401,0.678771486,0.789844512,0.693992629,0.583551875,0.583551875,0.904929703,0.537191079,0.750331906,0.750331906,0.869281007,0.302745376,0.302745376,0.661242703,1,0.684784471,0.684784471
29,CCPL0000ig,0.822096208,0.759797201,0.724491432,0.71467452,0.706978876,0.806867263,0.746410929,0.7798277,0.80841328,0.757811781,0.725299753,0.799222861,0.796217825,0.804701431,0.706331669,0.942126401,0.754768568,0.82405073,0.884213885,0.779641643,0.790505302,0.749064883,0.638892538,0.827543213,0.8153802,0.812116582,0.787030934,0.777253882,0.755603828,0.795083902,0.689913022,0.649623079,0.788501667,0.68447975,0.729133025,0.7705496,0.684587458,0.729113207,0.519657963,0.746011446,0.664390813,0.774067546,0.869908353,0.67973126,0.672053098,0.737444843,0.754382073,0.702374747,0.667727967,0.710663457,0.761621369,0.751659771,0.800623808,0.84426366,0.768495049,0.78538222,0.775028129,0.776045837,0.733247529,0.728462422,0.850068128,0.746326652,0.753869888,0.769778463,0.764746051,0.683093656
